genres,id,original_title
[],74558,The Sun Behind the Clouds: Tibet's Struggle for Freedom
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",286940,The Boxcar Children
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",139820,Goltzius and the Pelican Company
"[{'id': 27, 'name': 'Horror'}]",67740,"Butcher, Baker, Nightmare Maker"
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",82028,Black Out
"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",354857,Regular Show: The Movie
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",65707,Duelle
"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",82094,Krysař
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",367492,Bana Adını Sor
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",100275,Eddie: The Sleepwalking Cannibal
"[{'id': 28, 'name': 'Action'}]",73800,熱浪球愛戰
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",365222,葉問3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",41188,Bhagam Bhag
"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",118408,グスコーブドリの伝記
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",60604,ハナミズキ
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",44850,영어완전정복
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",67327,ซามูไร อโยธยา
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",23529,Cosas insignificantes
"[{'id': 35, 'name': 'Comedy'}]",54769,Drei Männer im Schnee
"[{'id': 35, 'name': 'Comedy'}]",20221,El rey de los huevones
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",114922,Scrambled Beer
"[{'id': 35, 'name': 'Comedy'}]",182219,Les Profs
"[{'id': 35, 'name': 'Comedy'}]",81666,Sing Sing
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",290365,Projet-M
"[{'id': 35, 'name': 'Comedy'}]",46258,Das Haus in Montevideo
"[{'id': 35, 'name': 'Comedy'}]",225244,Hokuspokus
"[{'id': 18, 'name': 'Drama'}]",253395,Tumman veden päällä
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",82153,Thunder and Mud
"[{'id': 35, 'name': 'Comedy'}]",77585,Balls to the Wall
[],180363,We Sold Our Souls for Rock 'n Roll
[],203547,H.O.T. Human Organ Traffic
"[{'id': 18, 'name': 'Drama'}]",248543,Boa Sorte
[],56992,Mar nero
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",36301,The Tangerine Bear: Home in Time for Christmas!
[],60498,The Legend of the Candy Cane
[],50934,Pinocchio's Christmas
"[{'id': 18, 'name': 'Drama'}]",126219,Kaze no naka no mendori
[],202172,The Conspiracy to Rule the World: From 911 to the Illuminati
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",278771,Infliction
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",353609,Santa's Little Helper
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",208431,Η αγάπη έρχεται στο τέλος
"[{'id': 35, 'name': 'Comedy'}]",331354,Requisitos para ser una persona normal
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9321,Der Eisbär
"[{'id': 99, 'name': 'Documentary'}]",183176,Lord Montagu
[],228204,Bayou Blue
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",257614,As the Palaces Burn
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",340881,About Scout
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",382951,A Sunday Horse
"[{'id': 99, 'name': 'Documentary'}]",216529,Doomed! The Untold Story of Roger Corman's The Fantastic Four
[],107587,El día que murió el silencio
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",59944,君に届け
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",363185,Mastizaade
"[{'id': 37, 'name': 'Western'}]",150025,Anche per Django le carogne hanno un prezzo
"[{'id': 27, 'name': 'Horror'}]",74831,Il plenilunio delle vergini
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",148184,Who Killed Chea Vichea?
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",30909,Si muero antes de despertar
"[{'id': 18, 'name': 'Drama'}]",114354,El río y la muerte
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",112631,Daniel & Ana
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",234815,Las Poquianchis
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",240628,Viento negro
"[{'id': 18, 'name': 'Drama'}]",258450,Sumas y restas
[],312101,Partes usadas
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",186066,Mecánica Nacional
"[{'id': 18, 'name': 'Drama'}]",82265,Las bicicletas son para el verano
"[{'id': 35, 'name': 'Comedy'}]",157153,La mujer de Benjamín
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",43953,Fuglekrigen i Kanøfleskoven
"[{'id': 18, 'name': 'Drama'}]",128177,Elisa antes del fin del mundo
[],249368,Ciudad de Ciegos
"[{'id': 18, 'name': 'Drama'}]",119616,Mariposa negra
"[{'id': 28, 'name': 'Action'}]",197790,猛龍煞星
"[{'id': 99, 'name': 'Documentary'}]",81524,Foreign Parts
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",185248,Pig
"[{'id': 99, 'name': 'Documentary'}]",280901,Intimidades de Shakespeare y Víctor Hugo
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",20205,Transmorphers Fall of Man
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",203351,Atlantic Rim
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",197624,AE: Apocalypse Earth
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",24198,AVH: Alien vs. Hunter
[],180935,Please Subscribe
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",179398,Please Kill Mr. Know It All
"[{'id': 99, 'name': 'Documentary'}]",237200,Jerusalem
"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",273598,Pad Na Jou Hart
"[{'id': 37, 'name': 'Western'}, {'id': 99, 'name': 'Documentary'}]",354100,Becoming Bulletproof
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",143983,"Ich, ein Groupie"
"[{'id': 99, 'name': 'Documentary'}]",373441,Jim: The James Foley Story
"[{'id': 35, 'name': 'Comedy'}]",217172,Sing Your Way Home
"[{'id': 18, 'name': 'Drama'}]",100528,The War Against Mrs. Hadley
"[{'id': 18, 'name': 'Drama'}]",279634,Duburys
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",334894,Nightmare Code
"[{'id': 12, 'name': 'Adventure'}, {'id': 99, 'name': 'Documentary'}]",52236,First Ascent: The Series
[],166256,Main Madhuri Dixit Banna Chahti Hoon!
[],303398,Jaal: The Trap
"[{'id': 53, 'name': 'Thriller'}]",295508,Calcutta Mail
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",71064,Dhund: The Fog
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",362291,Chura Liyaa Hai Tumne
[],205211,Saaya
[],318484,Qayamat: City Under Threat
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",166225,Khel
[],71920,LOC: Kargil
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",354547,Hawa
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",41901,Ishq Vishk
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",345426,Khushi
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",101783,Zameen
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",86576,Paap
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 80, 'name': 'Crime'}]",46428,Gangaajal
"[{'id': 27, 'name': 'Horror'}]",257087,The Veil
[],217605,A sírásó
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",49098,Gadające głowy
"[{'id': 27, 'name': 'Horror'}, {'id': 10769, 'name': 'Foreign'}]",104548,修羅
"[{'id': 18, 'name': 'Drama'}]",313108,국제시장
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",382155,Pitbull. Nowe porządki
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",74919,Pitbull
[],139635,El hijo del cura
"[{'id': 18, 'name': 'Drama'}]",44528,The Matthew Shepard Story
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",127329,Jue se wu qi
"[{'id': 10751, 'name': 'Family'}]",85580,Flyin' Ryan
[],9939,The Chatroom
"[{'id': 35, 'name': 'Comedy'}]",379873,L'abbiamo fatta grossa
"[{'id': 99, 'name': 'Documentary'}]",137269,Le cousin Jules
"[{'id': 16, 'name': 'Animation'}]",44239,The Alphabet
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",20534,Murder
"[{'id': 28, 'name': 'Action'}]",21665,ख़ाकी
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",166027,Fida
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",117341,Madhoshi
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",211105,Krishna Cottage
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",115153,Kismat
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",72051,Garv: Pride and Honour
[],361866,Rudraksh
[],159069,Vaastu Shastra
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",127531,Deewaar: Let's Bring Our Heroes Home
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",196852,Asambhav
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",135199,Ek Hasina Thi
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",117099,Bardaasht
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",336735,Lakeer - Forbidden Lines
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",277229,Taarzan: The Wonder Car
[],232817,Plan
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",66702,Dil Ne Jise Apna Kahaa
"[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",103212,रक्त
[],158780,Run
[],184395,"In Youth, Beside the Lonely Sea"
"[{'id': 99, 'name': 'Documentary'}]",195557,Panorama of Eiffel Tower
[],195562,Eiffel Tower from Trocadero Palace
"[{'id': 99, 'name': 'Documentary'}]",195535,Palace of Electricity
[],195561,Champs de Mars
"[{'id': 99, 'name': 'Documentary'}]",195653,Scene from the Elevator Ascending Eiffel Tower
[],195713,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls"
"[{'id': 99, 'name': 'Documentary'}]",163111,Down the Hudson
"[{'id': 99, 'name': 'Documentary'}]",195732,The Ghost Train
"[{'id': 99, 'name': 'Documentary'}]",196044,"Panorama View, Street Car Motor Room"
[],202020,Melody on Parade
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",156529,La cartomancienne
[],184522,Pie in the Sky
[],161898,Oil: A Symphony in Motion
"[{'id': 35, 'name': 'Comedy'}]",303982,Vai Que Cola - O Filme
"[{'id': 35, 'name': 'Comedy'}]",228184,Os Caras de Pau em O Misterioso Roubo do Anel
"[{'id': 53, 'name': 'Thriller'}]",153695,Nature Unleashed: Volcano
"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",300602,Atrapa la bandera
"[{'id': 18, 'name': 'Drama'}]",258585,Arvon veli
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41093,Moszkva tér
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",53871,Glastonbury
[],283424,The Eternity Man
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",57296,Oil City Confidential
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",324317,The Ecstasy of Wilko Johnson
"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",23729,Blekingegadebanden
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",258749,Todos están muertos
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",373878,Lusers
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",371645,Hunt for the Wilderpeople
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",347064,Jurassic Prey
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",347847,The Sand
"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",354110,Forsaken
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",20132,Kaal
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",97341,Deewane Huye Paagal
"[{'id': 35, 'name': 'Comedy'}]",22429,Kyaa Kool Hai Hum
"[{'id': 10749, 'name': 'Romance'}]",20390,No Entry
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",58725,Netaji Subhas Chandra Bose: The Forgotten Hero
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",39217,Maine Pyaar Kyun Kiya
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",83903,Vaah! Life Ho Toh Aisi!
"[{'id': 27, 'name': 'Horror'}]",15978,Naina
"[{'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",40017,Kalyug
[],276387,Shikhar
"[{'id': 53, 'name': 'Thriller'}]",20296,Chocolate: Deep Dark Secrets
[],161212,Kyon Ki...
"[{'id': 99, 'name': 'Documentary'}]",181267,Celestial Subway Lines/Salvaging Noise
"[{'id': 53, 'name': 'Thriller'}]",272220,Karam
[],301687,Tango Charlie
[],107391,L'ange
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",49496,Aashiq Banaya Aapne
[],218150,Abendland
"[{'id': 35, 'name': 'Comedy'}]",371442,Bad Roomies
"[{'id': 18, 'name': 'Drama'}]",220500,The Bed You Sleep In
"[{'id': 18, 'name': 'Drama'}]",31364,Waqt: The Race Against Time
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",129882,Phantom Love
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",202253,Voci nel tempo
"[{'id': 18, 'name': 'Drama'}]",114006,Vostochnaya elegiya
"[{'id': 53, 'name': 'Thriller'}]",69346,Zeher
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",21555,Socha Na tha
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",58302,Dus
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",97361,'D'
[],243416,Acéphale
"[{'id': 18, 'name': 'Drama'}]",237422,Avetik
[],330430,Cómo pasan las horas
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",140231,Elaan
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",65719,"Baxter, Vera Baxter"
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",20623,Page 3
"[{'id': 18, 'name': 'Drama'}]",48318,Családi tűzfészek
"[{'id': 18, 'name': 'Drama'}]",129820,Csend és kiáltás
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",362812,Chaahat Ek Nasha...
[],170856,Deux fois
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",45886,Дни затмения
"[{'id': 14, 'name': 'Fantasy'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",118635,Elegiya dorogi
[],281122,Ere erera baleibu icik subua aruaren
"[{'id': 99, 'name': 'Documentary'}]",149094,Geschichte der Nacht
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",111988,Ο Μεγαλέξαντρος
"[{'id': 99, 'name': 'Documentary'}]",249347,Пейза́ж
"[{'id': 99, 'name': 'Documentary'}]",278269,Poselenie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",44351,Rabbits
"[{'id': 18, 'name': 'Drama'}]",46857,Somnambuul
"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",36224,Subconscious Cruelty
"[{'id': 18, 'name': 'Drama'}]",88860,Trys dienos
"[{'id': 18, 'name': 'Drama'}]",219693,Dopo quella notte
"[{'id': 99, 'name': 'Documentary'}]",86077,4 Elements
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",64225,L'amour par terre
"[{'id': 18, 'name': 'Drama'}]",47239,Angst vor der Angst
"[{'id': 99, 'name': 'Documentary'}]",111248,Беловы
"[{'id': 99, 'name': 'Documentary'}]",201639,Bloody Mondays & Strawberry Pies
"[{'id': 18, 'name': 'Drama'}]",44066,Dakhtaran-e khorshid
[],177564,Détruisez-vous
"[{'id': 99, 'name': 'Documentary'}]",87394,Dogora
[],217247,Dolina Issy
"[{'id': 10751, 'name': 'Family'}]",27598,"Du är inte klok, Madicken"
"[{'id': 18, 'name': 'Drama'}]",245324,Egomania - Insel ohne Hoffnung
"[{'id': 18, 'name': 'Drama'}]",78547,Une femme d'extérieur
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",73094,The Fool of the World and the Flying Ship
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",175380,Halbe Welt
"[{'id': 18, 'name': 'Drama'}]",129933,Hamaca paraguaya
[],94807,Himlens hjärta
[],71117,Mizu no Onna
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",4747,Nathalie Granger
"[{'id': 18, 'name': 'Drama'}]",178907,Одинокий голос человека
"[{'id': 18, 'name': 'Drama'}]",202662,Oldás és kötés
"[{'id': 18, 'name': 'Drama'}]",20907,Ópium: Egy elmebeteg nö naplója
"[{'id': 18, 'name': 'Drama'}]",74903,Őszi almanach
"[{'id': 18, 'name': 'Drama'}]",80080,Ovoce stromu rajských jíme
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",31450,Pavee Lackeen: The Traveller Girl
[],265845,Pink Ulysses
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",27671,Pop Skull
"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",138093,Predstavleniye
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",69022,Прямохождение
"[{'id': 18, 'name': 'Drama'}]",64404,Le révélateur
"[{'id': 18, 'name': 'Drama'}]",149455,Криниця для спраглих
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",69917,Room
"[{'id': 99, 'name': 'Documentary'}]",126610,RR
"[{'id': 18, 'name': 'Drama'}]",84848,Sangre
"[{'id': 14, 'name': 'Fantasy'}, {'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",52701,Smirennaya zhizn
"[{'id': 18, 'name': 'Drama'}]",10749,Sophiiiie!
[],131398,Spass ohne Grenzen
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",62759,Stille dage i Clichy
"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",336970,Syskonsalt
"[{'id': 18, 'name': 'Drama'}]",155052,Tikhiye stranitsy
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",92988,Die Totale Therapie
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",45204,Tussenstand
"[{'id': 18, 'name': 'Drama'}]",10500,Die Unberührbare
"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",101965,Undo
"[{'id': 18, 'name': 'Drama'}]",149727,ვედრება
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",162877,Venus In Furs
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",49446,You Wont Miss Me
"[{'id': 35, 'name': 'Comedy'}]",19008,Záhrada
"[{'id': 18, 'name': 'Drama'}]",292533,زندان زنان
"[{'id': 18, 'name': 'Drama'}]",108949,Insiang
"[{'id': 35, 'name': 'Comedy'}]",11869,"Quax, der Bruchpilot"
[],128714,Tess of the D'Urbervilles
[],383725,Vergeef me
"[{'id': 18, 'name': 'Drama'}]",45677,7 Ans
